driver,team,position,status,dnf_flag,race,race_order,dnf_rate,reliability
RUS,Mercedes,3.0,finished,0.0,Spanish Grand Prix,6,0.10827067669172935,0.8917293233082706
RUS,Mercedes,,retired,1.0,Canadian Grand Prix,7,0.0699368625546382,0.9300631374453618
RUS,Mercedes,7.0,finished,0.0,Austrian Grand Prix,8,0.3925455987311657,0.6074544012688343
RUS,Mercedes,5.0,finished,0.0,British Grand Prix,9,0.2582024933493297,0.7417975066506703
RUS,Mercedes,6.0,finished,0.0,Hungarian Grand Prix,10,0.17061611374407584,0.8293838862559242
RUS,Mercedes,6.0,finished,0.0,Belgian Grand Prix,11,0.11307888680118107,0.886921113198819
RUS,Mercedes,17.0,finished,0.0,Dutch Grand Prix,12,0.07509315533474294,0.9249068446652571
RUS,Mercedes,5.0,finished,0.0,Italian Grand Prix,13,0.04993282395968557,0.9500671760403144
RUS,Mercedes,,retired,1.0,Singapore Grand Prix,14,0.033231338578877764,0.9667686614211223
RUS,Mercedes,7.0,finished,0.0,Japanese Grand Prix,15,0.3562251665759881,0.6437748334240119
RUS,Mercedes,4.0,finished,0.0,Qatar Grand Prix,16,0.2373023917325686,0.7626976082674314
RUS,Mercedes,5.0,finished,0.0,United States Grand Prix,17,0.15812122883650118,0.8418787711634989
RUS,Mercedes,6.0,finished,0.0,Mexico City Grand Prix,18,0.10537846472093998,0.8946215352790601
RUS,Mercedes,,retired,1.0,Brazilian Grand Prix,19,0.07023645750085789,0.9297635424991422
RUS,Mercedes,8.0,finished,0.0,Las Vegas Grand Prix,20,0.3802508685522661,0.6197491314477339
RUS,,,,0.0,Abu Dhabi Grand Prix,21,0.2534751623093532,0.7465248376906468
SAI,Ferrari,4.0,finished,0.0,Bahrain Grand Prix,0,,
SAI,Ferrari,6.0,finished,0.0,Saudi Arabian Grand Prix,1,0.0,1.0
SAI,Ferrari,12.0,finished,0.0,Australian Grand Prix,2,0.0,1.0
SAI,Ferrari,5.0,finished,0.0,Azerbaijan Grand Prix,3,0.0,1.0
SAI,Ferrari,5.0,finished,0.0,Miami Grand Prix,4,0.0,1.0
SAI,Ferrari,8.0,finished,0.0,Monaco Grand Prix,5,0.0,1.0
SAI,Ferrari,5.0,finished,0.0,Spanish Grand Prix,6,0.0,1.0
SAI,Ferrari,5.0,finished,0.0,Canadian Grand Prix,7,0.0,1.0
SAI,Ferrari,6.0,finished,0.0,Austrian Grand Prix,8,0.0,1.0
SAI,Ferrari,10.0,finished,0.0,British Grand Prix,9,0.0,1.0
SAI,Ferrari,8.0,finished,0.0,Hungarian Grand Prix,10,0.0,1.0
SAI,Ferrari,,retired,1.0,Belgian Grand Prix,11,0.0,1.0
SAI,Ferrari,5.0,finished,0.0,Dutch Grand Prix,12,0.3359224037394874,0.6640775962605125
SAI,Ferrari,3.0,finished,0.0,Italian Grand Prix,13,0.2233699486360206,0.7766300513639794
SAI,Ferrari,1.0,finished,0.0,Singapore Grand Prix,14,0.14865737210182972,0.8513426278981703
SAI,Ferrari,6.0,finished,0.0,Japanese Grand Prix,15,0.09899149484368658,0.9010085051563135
SAI,Ferrari,,did not start,1.0,Qatar Grand Prix,16,0.0659440171321475,0.9340559828678525
SAI,Ferrari,3.0,finished,0.0,United States Grand Prix,17,0.37761234206355265,0.6223876579364473
SAI,Ferrari,4.0,finished,0.0,Mexico City Grand Prix,18,0.25165633456770764,0.7483436654322924
SAI,Ferrari,6.0,finished,0.0,Brazilian Grand Prix,19,0.16773303249856653,0.8322669675014335
SAI,Ferrari,6.0,finished,0.0,Las Vegas Grand Prix,20,0.1118052025643682,0.8881947974356318
SAI,,,,0.0,Abu Dhabi Grand Prix,21,0.07452932842713016,0.9254706715728699
SAR,Williams,12.0,lapped,0.0,Bahrain Grand Prix,0,,
SAR,Williams,16.0,finished,0.0,Saudi Arabian Grand Prix,1,0.0,1.0
SAR,Williams,,retired,1.0,Australian Grand Prix,2,0.0,1.0
SAR,Williams,16.0,finished,0.0,Azerbaijan Grand Prix,3,0.47368421052631565,0.5263157894736843
SAR,Williams,20.0,lapped,0.0,Miami Grand Prix,4,0.2769230769230769,0.7230769230769232
SAR,Williams,18.0,lapped,0.0,Monaco Grand Prix,5,0.17061611374407584,0.8293838862559242
SAR,Williams,20.0,lapped,0.0,Spanish Grand Prix,6,0.10827067669172935,0.8917293233082706
SAR,Williams,,retired,1.0,Canadian Grand Prix,7,0.0699368625546382,0.9300631374453618
SAR,Williams,13.0,lapped,0.0,Austrian Grand Prix,8,0.3925455987311657,0.6074544012688343
SAR,Williams,11.0,finished,0.0,British Grand Prix,9,0.2582024933493297,0.7417975066506703
SAR,Williams,,retired,1.0,Hungarian Grand Prix,10,0.17061611374407584,0.8293838862559242
SAR,Williams,17.0,finished,0.0,Belgian Grand Prix,11,0.4503109669387032,0.5496890330612968
SAR,Williams,20.0,accident,0.0,Dutch Grand Prix,12,0.29904142449440124,0.7009585755055987
SAR,Williams,13.0,finished,0.0,Italian Grand Prix,13,0.198846123050366,0.801153876949634
SAR,Williams,14.0,finished,0.0,Singapore Grand Prix,14,0.13233625331343093,0.8676637466865691
SAR,Williams,,retired,1.0,Japanese Grand Prix,15,0.08812320137433707,0.911876798625663
SAR,Williams,,retired,1.0,Qatar Grand Prix,16,0.39254559873116573,0.6074544012688343
SAR,Williams,10.0,finished,0.0,United States Grand Prix,17,0.5952361217706742,0.4047638782293258
SAR,Williams,,retired,1.0,Mexico City Grand Prix,18,0.39668973685689246,0.6033102631431075
SAR,Williams,11.0,lapped,0.0,Brazilian Grand Prix,19,0.5978839151880151,0.4021160848119849
SAR,Williams,16.0,finished,0.0,Las Vegas Grand Prix,20,0.3985293251533197,0.6014706748466803
SAR,,,,0.0,Abu Dhabi Grand Prix,21,0.2656595782749401,0.73434042172506
STR,Aston Martin,6.0,finished,0.0,Bahrain Grand Prix,0,,
STR,Aston Martin,,retired,1.0,Saudi Arabian Grand Prix,1,0.0,1.0
STR,Aston Martin,4.0,finished,0.0,Australian Grand Prix,2,0.6,0.4
STR,Aston Martin,7.0,finished,0.0,Azerbaijan Grand Prix,3,0.31578947368421056,0.6842105263157894
STR,Aston Martin,12.0,finished,0.0,Miami Grand Prix,4,0.18461538461538465,0.8153846153846154
STR,Aston Martin,,retired,1.0,Monaco Grand Prix,5,0.11374407582938392,0.886255924170616
STR,Aston Martin,6.0,finished,0.0,Spanish Grand Prix,6,0.43759398496240604,0.562406015037594
STR,Aston Martin,9.0,finished,0.0,Canadian Grand Prix,7,0.28266148615832937,0.7173385138416706
STR,Aston Martin,9.0,finished,0.0,Austrian Grand Prix,8,0.1846153846153847,0.8153846153846153
STR,Aston Martin,14.0,finished,0.0,British Grand Prix,9,0.12143341505398787,0.8785665849460121
STR,Aston Martin,10.0,lapped,0.0,Hungarian Grand Prix,10,0.08024127531236541,0.9197587246876346
STR,Aston Martin,9.0,finished,0.0,Belgian Grand Prix,11,0.05318134312588882,0.9468186568741112
STR,Aston Martin,11.0,finished,0.0,Dutch Grand Prix,12,0.03531653850894579,0.9646834614910542
STR,Aston Martin,16.0,finished,0.0,Italian Grand Prix,13,0.023483558419827896,0.9765164415801721
STR,Aston Martin,,withdrew,0.0,Singapore Grand Prix,14,0.01562879923467222,0.9843712007653278
STR,Aston Martin,,retired,1.0,Japanese Grand Prix,15,0.010407275313546495,0.9895927246864535
STR,Aston Martin,11.0,finished,0.0,Qatar Grand Prix,16,0.3407744807408171,0.6592255192591829
STR,Aston Martin,7.0,finished,0.0,United States Grand Prix,17,0.22706757929175703,0.772932420708243
STR,Aston Martin,17.0,collision damage,0.0,Mexico City Grand Prix,18,0.15132713722081853,0.8486728627791815
STR,Aston Martin,5.0,finished,0.0,Brazilian Grand Prix,19,0.10086199367473288,0.8991380063252671
STR,Aston Martin,5.0,finished,0.0,Las Vegas Grand Prix,20,0.06723121537760254,0.9327687846223974
STR,,,,0.0,Abu Dhabi Grand Prix,21,0.04481631638337866,0.9551836836166213
TSU,AlphaTauri,11.0,finished,0.0,Bahrain Grand Prix,0,,
TSU,AlphaTauri,11.0,finished,0.0,Saudi Arabian Grand Prix,1,0.0,1.0
TSU,AlphaTauri,10.0,finished,0.0,Australian Grand Prix,2,0.0,1.0
TSU,AlphaTauri,10.0,finished,0.0,Azerbaijan Grand Prix,3,0.0,1.0
TSU,AlphaTauri,11.0,finished,0.0,Miami Grand Prix,4,0.0,1.0
TSU,AlphaTauri,15.0,lapped,0.0,Monaco Grand Prix,5,0.0,1.0
TSU,AlphaTauri,12.0,finished,0.0,Spanish Grand Prix,6,0.0,1.0
TSU,AlphaTauri,14.0,finished,0.0,Canadian Grand Prix,7,0.0,1.0
TSU,AlphaTauri,19.0,lapped,0.0,Austrian Grand Prix,8,0.0,1.0
TSU,AlphaTauri,16.0,finished,0.0,British Grand Prix,9,0.0,1.0
TSU,AlphaTauri,15.0,lapped,0.0,Hungarian Grand Prix,10,0.0,1.0
TSU,AlphaTauri,10.0,finished,0.0,Belgian Grand Prix,11,0.0,1.0
TSU,AlphaTauri,15.0,finished,0.0,Dutch Grand Prix,12,0.0,1.0
TSU,AlphaTauri,,did not start,1.0,Italian Grand Prix,13,0.0,1.0
TSU,AlphaTauri,,retired,1.0,Singapore Grand Prix,14,0.33447908722911684,0.6655209127708832
TSU,AlphaTauri,12.0,lapped,0.0,Japanese Grand Prix,15,0.5568271584957368,0.44317284150426317
TSU,AlphaTauri,15.0,lapped,0.0,Qatar Grand Prix,16,0.3709350963683296,0.6290649036316704
TSU,AlphaTauri,8.0,finished,0.0,United States Grand Prix,17,0.24716444207796184,0.7528355579220382
TSU,AlphaTauri,12.0,finished,0.0,Mexico City Grand Prix,18,0.16472050989886328,0.8352794901011367
TSU,AlphaTauri,9.0,finished,0.0,Brazilian Grand Prix,19,0.10978889399906178,0.8902111060009382
TSU,AlphaTauri,,retired,1.0,Las Vegas Grand Prix,20,0.07318158713304103,0.926818412866959
TSU,,,,0.0,Abu Dhabi Grand Prix,21,0.38218300847757664,0.6178169915224234
VER,Red Bull Racing,1.0,finished,0.0,Bahrain Grand Prix,0,,
VER,Red Bull Racing,2.0,finished,0.0,Saudi Arabian Grand Prix,1,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Australian Grand Prix,2,0.0,1.0
VER,Red Bull Racing,2.0,finished,0.0,Azerbaijan Grand Prix,3,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Miami Grand Prix,4,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Monaco Grand Prix,5,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Spanish Grand Prix,6,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Canadian Grand Prix,7,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Austrian Grand Prix,8,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,British Grand Prix,9,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Hungarian Grand Prix,10,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Belgian Grand Prix,11,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Dutch Grand Prix,12,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Italian Grand Prix,13,0.0,1.0
VER,Red Bull Racing,5.0,finished,0.0,Singapore Grand Prix,14,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Japanese Grand Prix,15,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Qatar Grand Prix,16,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,United States Grand Prix,17,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Mexico City Grand Prix,18,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Brazilian Grand Prix,19,0.0,1.0
VER,Red Bull Racing,1.0,finished,0.0,Las Vegas Grand Prix,20,0.0,1.0
VER,,,,0.0,Abu Dhabi Grand Prix,21,0.0,1.0
ZHO,Alfa Romeo,16.0,lapped,0.0,Bahrain Grand Prix,0,,
ZHO,Alfa Romeo,13.0,finished,0.0,Saudi Arabian Grand Prix,1,0.0,1.0
ZHO,Alfa Romeo,9.0,finished,0.0,Australian Grand Prix,2,0.0,1.0
ZHO,Alfa Romeo,,retired,1.0,Azerbaijan Grand Prix,3,0.0,1.0
ZHO,Alfa Romeo,16.0,finished,0.0,Miami Grand Prix,4,0.4153846153846153,0.5846153846153848
ZHO,Alfa Romeo,13.0,lapped,0.0,Monaco Grand Prix,5,0.2559241706161137,0.7440758293838863
ZHO,Alfa Romeo,9.0,finished,0.0,Spanish Grand Prix,6,0.162406015037594,0.837593984962406
ZHO,Alfa Romeo,16.0,lapped,0.0,Canadian Grand Prix,7,0.10490529383195729,0.8950947061680428
ZHO,Alfa Romeo,12.0,lapped,0.0,Austrian Grand Prix,8,0.06851704996034895,0.9314829500396511
ZHO,Alfa Romeo,15.0,finished,0.0,British Grand Prix,9,0.045068071566428475,0.9549319284335716
ZHO,Alfa Romeo,16.0,lapped,0.0,Hungarian Grand Prix,10,0.029780267126238703,0.9702197328737613
ZHO,Alfa Romeo,13.0,finished,0.0,Belgian Grand Prix,11,0.019737405696206155,0.9802625943037938
ZHO,Alfa Romeo,18.0,accident,0.0,Dutch Grand Prix,12,0.013107168931155135,0.9868928310688448
ZHO,Alfa Romeo,14.0,finished,0.0,Italian Grand Prix,13,0.008715547454781484,0.9912844525452185
ZHO,Alfa Romeo,12.0,finished,0.0,Singapore Grand Prix,14,0.005800379097404122,0.9941996209025958
ZHO,Alfa Romeo,13.0,lapped,0.0,Japanese Grand Prix,15,0.0038624939308007596,0.9961375060691993
ZHO,Alfa Romeo,9.0,finished,0.0,Qatar Grand Prix,16,0.002573032828201459,0.9974269671717986
ZHO,Alfa Romeo,13.0,lapped,0.0,United States Grand Prix,17,0.0017144838265700226,0.99828551617343
ZHO,Alfa Romeo,14.0,finished,0.0,Mexico City Grand Prix,18,0.001142602260064937,0.9988573977399351
ZHO,Alfa Romeo,,retired,1.0,Brazilian Grand Prix,19,0.000761562955884363,0.9992384370441156
ZHO,Alfa Romeo,15.0,finished,0.0,Las Vegas Grand Prix,20,0.33394123864794023,0.6660587613520598
ZHO,,,,0.0,Abu Dhabi Grand Prix,21,0.22260517113437808,0.777394828865622
